order_id,customer_id,order_date,channel,revenue
1106,158,2023-02-18 22:00:00,Affiliate,103.21
1107,348,2024-10-27 02:00:00,Direct,179.41
1108,159,2024-12-12 19:00:00,Organic,879.28
1109,235,2024-09-21 06:00:00,Organic,433.38
1110,405,2023-02-15 13:00:00,Paid,78.08
1111,257,2024-02-12 21:00:00,Organic,212.17
1112,589,2023-05-09 16:00:00,Organic,799.55
1113,597,2024-06-20 09:00:00,Organic,31.81
1114,558,2023-04-28 15:00:00,Organic,660.74
1115,47,2023-05-24 07:00:00,Email,478.48
1116,213,2023-06-06 06:00:00,Paid,682.24
1117,479,2023-05-14 15:00:00,Organic,287.37
1118,487,2023-05-28 15:00:00,Direct,421.54
1119,571,2023-03-12 08:00:00,Direct,817.06
1120,566,2023-11-30 10:00:00,Organic,84.14
1121,342,2024-10-27 13:00:00,Affiliate,92.95
1122,524,2023-07-18 00:00:00,Organic,262.33
1123,503,2024-06-21 12:00:00,Organic,614.26
1124,6,2024-12-24 02:00:00,Affiliate,1266.36
1125,144,2024-03-11 03:00:00,Email,518.92
1126,261,2024-04-03 01:00:00,Direct,95.15
1127,585,2024-02-02 11:00:00,Direct,611.84
1128,232,2023-10-13 16:00:00,Organic,294.68
1129,270,2023-05-20 11:00:00,Paid,81.92
1130,447,2024-08-12 23:00:00,Email,76.08
1131,222,2024-09-01 11:00:00,Direct,74.16
1132,52,2023-10-09 20:00:00,Direct,211.05
1133,116,2024-07-31 09:00:00,Affiliate,99.15
1134,538,2024-04-01 22:00:00,Paid,305.48
1135,565,2023-03-20 12:00:00,Email,164.9
1136,541,2023-12-03 15:00:00,Organic,245.92
1137,19,2024-01-15 01:00:00,Organic,1292.23
1138,392,2024-08-18 19:00:00,Direct,319.55
1139,419,2024-11-29 13:00:00,Direct,475.35
1140,309,2023-07-02 11:00:00,Organic,505.89
1141,186,2023-11-18 03:00:00,Organic,181.86
1142,261,2023-03-19 15:00:00,Direct,289.74
1143,528,2023-12-05 01:00:00,Affiliate,202.29
1144,273,2024-07-09 13:00:00,Direct,80.51
1145,160,2023-05-14 12:00:00,Paid,318.11
1146,224,2023-07-11 03:00:00,Organic,184.76
1147,256,2023-10-05 17:00:00,Affiliate,1416.0
1148,180,2024-06-07 19:00:00,Direct,549.68
1149,20,2023-05-03 21:00:00,Paid,452.12
1150,468,2024-01-08 18:00:00,Direct,548.37
1151,210,2023-03-12 15:00:00,Organic,201.01
1152,513,2023-01-19 05:00:00,Paid,233.5
1153,58,2023-03-25 20:00:00,Direct,247.16
1154,93,2024-09-10 04:00:00,Organic,1030.98
1155,221,2024-10-08 04:00:00,Affiliate,103.58
1156,232,2024-06-06 14:00:00,Affiliate,40.92
1157,364,2023-07-11 02:00:00,Direct,967.36
1158,562,2024-01-13 04:00:00,Direct,125.14
1159,374,2024-06-18 20:00:00,Direct,51.5
1160,456,2023-10-20 08:00:00,Direct,97.14
1161,88,2023-09-28 02:00:00,Email,447.33
1162,20,2023-04-03 05:00:00,Organic,1068.0
1163,14,2024-06-12 20:00:00,Organic,57.52
1164,133,2023-05-29 10:00:00,Email,29.89
1165,34,2024-02-26 07:00:00,Organic,21.66
1166,208,2024-09-09 23:00:00,Paid,368.44
1167,199,2024-06-30 22:00:00,Organic,448.45
1168,592,2024-06-09 22:00:00,Organic,76.33
1169,583,2023-01-14 09:00:00,Organic,449.9
1170,155,2024-10-13 05:00:00,Direct,224.11
1171,590,2023-12-30 22:00:00,Organic,1023.29
1172,78,2023-08-26 01:00:00,Direct,739.37
1173,172,2023-06-18 09:00:00,Direct,178.4
1174,289,2024-09-25 16:00:00,Organic,345.41
1175,545,2024-10-18 02:00:00,Organic,326.11
1176,420,2024-05-30 09:00:00,Organic,203.43
1177,7,2024-02-01 01:00:00,Organic,274.53
1178,160,2023-04-16 20:00:00,Paid,73.14
1179,240,2023-08-02 03:00:00,Direct,132.92
1180,423,2023-07-16 18:00:00,Organic,319.93
1181,536,2024-10-03 11:00:00,Paid,38.85
1182,70,2023-03-22 09:00:00,Direct,689.32
1183,216,2024-01-27 18:00:00,Paid,439.57
1184,104,2023-09-24 11:00:00,Paid,183.1
1185,54,2023-01-02 07:00:00,Direct,85.03
1186,330,2024-10-12 20:00:00,Direct,190.33
1187,203,2024-06-05 20:00:00,Email,190.23
1188,288,2023-07-31 15:00:00,Direct,2820.55
1189,45,2023-01-08 03:00:00,Affiliate,631.66
1190,198,2024-04-21 09:00:00,Organic,115.81
1191,216,2024-04-04 13:00:00,Organic,653.52
1192,481,2024-03-13 17:00:00,Direct,1324.68
1193,309,2024-10-22 11:00:00,Organic,669.45
1194,435,2023-11-02 06:00:00,Organic,733.07
1195,332,2023-01-20 23:00:00,Paid,168.84
1196,27,2023-05-15 08:00:00,Email,114.93
1197,166,2023-05-09 05:00:00,Affiliate,287.87
1198,318,2023-10-21 21:00:00,Organic,532.81
1199,274,2024-12-01 11:00:00,Affiliate,264.01
1200,383,2023-03-27 11:00:00,Affiliate,215.9
1201,365,2024-01-10 05:00:00,Email,160.52
1202,103,2024-10-18 18:00:00,Organic,172.26
1203,503,2023-08-30 05:00:00,Paid,333.63
1204,373,2024-07-16 09:00:00,Organic,254.44
1205,245,2023-04-30 07:00:00,Organic,124.74
1206,169,2023-09-05 05:00:00,Email,195.95
1207,418,2023-02-26 06:00:00,Direct,111.13
1208,356,2024-03-18 17:00:00,Direct,740.83
1209,478,2023-12-18 11:00:00,Affiliate,81.82
1210,125,2023-10-25 09:00:00,Direct,186.23
1211,537,2023-04-20 19:00:00,Affiliate,168.58
1212,402,2024-06-27 09:00:00,Paid,639.58
1213,517,2023-01-25 10:00:00,Direct,132.6
1214,531,2023-02-26 19:00:00,Organic,277.08
1215,254,2023-08-20 22:00:00,Paid,35.86
1216,121,2024-04-21 06:00:00,Organic,59.79
1217,32,2023-08-20 00:00:00,Email,123.89
1218,37,2023-08-01 01:00:00,Affiliate,77.42
1219,342,2024-06-13 14:00:00,Organic,174.69
1220,13,2023-08-17 01:00:00,Direct,161.66
1221,183,2024-08-18 02:00:00,Email,92.82
1222,265,2024-03-10 17:00:00,Organic,653.68
1223,88,2024-02-06 13:00:00,Direct,112.06
1224,462,2023-03-29 07:00:00,Affiliate,160.49
1225,46,2024-06-25 11:00:00,Affiliate,597.81
1226,392,2023-11-05 09:00:00,Paid,349.52
1227,119,2023-12-09 19:00:00,Organic,227.17
1228,531,2023-06-26 10:00:00,Paid,714.73
1229,447,2023-07-13 03:00:00,Paid,331.33
1230,46,2023-06-10 14:00:00,Affiliate,503.7
1231,508,2024-06-08 07:00:00,Email,441.17
1232,558,2024-08-23 03:00:00,Organic,555.62
1233,526,2023-02-11 18:00:00,Paid,198.48
1234,597,2023-07-29 04:00:00,Email,157.87
1235,3,2023-10-02 22:00:00,Direct,167.94
1236,28,2023-09-08 21:00:00,Direct,128.65
1237,381,2024-12-20 00:00:00,Affiliate,723.13
1238,157,2023-05-20 23:00:00,Direct,468.18
1239,511,2024-06-29 20:00:00,Direct,99.11
1240,333,2024-06-13 15:00:00,Direct,141.53
1241,114,2023-01-05 21:00:00,Organic,545.56
1242,389,2023-01-13 18:00:00,Direct,352.61
1243,487,2023-09-16 07:00:00,Organic,67.05
1244,250,2024-11-28 11:00:00,Email,359.03
1245,571,2023-04-18 17:00:00,Paid,493.54
1246,315,2024-08-11 04:00:00,Paid,412.35
1247,239,2023-09-15 04:00:00,Direct,172.28
1248,234,2023-10-09 23:00:00,Paid,204.89
1249,303,2023-07-23 15:00:00,Paid,328.45
1250,334,2023-05-31 07:00:00,Paid,1266.5
1251,113,2023-09-11 08:00:00,Direct,334.13
1252,362,2024-06-27 14:00:00,Organic,906.5
1253,97,2024-02-01 04:00:00,Affiliate,110.73
1254,16,2024-04-03 09:00:00,Paid,826.0
1255,556,2023-06-18 20:00:00,Paid,275.44
1256,376,2024-01-01 17:00:00,Organic,594.02
1257,390,2024-10-16 09:00:00,Organic,98.2
1258,217,2024-09-30 06:00:00,Paid,633.15
1259,399,2023-02-09 02:00:00,Direct,375.76
1260,260,2023-09-12 14:00:00,Paid,282.06
1261,320,2024-12-10 00:00:00,Email,706.21
1262,196,2023-01-11 11:00:00,Paid,56.09
1263,478,2023-01-26 04:00:00,Organic,1011.57
1264,418,2024-10-24 20:00:00,Organic,86.78
1265,475,2024-05-10 12:00:00,Paid,401.32
1266,568,2023-08-25 16:00:00,Affiliate,186.84
1267,544,2023-08-07 06:00:00,Organic,94.04
1268,231,2024-04-05 22:00:00,Organic,72.15
1269,521,2024-09-26 15:00:00,Direct,538.11
1270,200,2023-07-08 03:00:00,Paid,231.59
1271,599,2024-09-07 15:00:00,Paid,346.33
1272,21,2024-11-01 20:00:00,Email,99.82
1273,311,2024-02-13 11:00:00,Organic,151.02
1274,588,2024-08-24 04:00:00,Paid,113.97
1275,596,2023-09-13 15:00:00,Organic,221.41
1276,434,2023-12-19 08:00:00,Organic,313.1
1277,371,2024-06-07 04:00:00,Affiliate,163.64
1278,560,2024-11-24 23:00:00,Direct,243.63
1279,78,2023-04-09 04:00:00,Organic,826.79
1280,542,2024-04-26 13:00:00,Paid,393.54
1281,285,2023-08-14 12:00:00,Organic,460.92
1282,140,2024-09-06 09:00:00,Direct,990.87
1283,553,2023-12-31 15:00:00,Organic,85.8
1284,282,2024-07-23 13:00:00,Organic,23.81
1285,562,2023-03-16 09:00:00,Email,148.67
1286,258,2024-02-26 03:00:00,Direct,307.44
1287,360,2023-06-30 00:00:00,Affiliate,1246.47
1288,440,2023-03-12 23:00:00,Direct,220.12
1289,270,2023-04-15 07:00:00,Direct,238.44
1290,134,2023-04-11 18:00:00,Direct,290.71
1291,104,2024-08-08 10:00:00,Affiliate,1996.31
1292,95,2024-01-12 14:00:00,Direct,85.46
1293,573,2024-11-08 14:00:00,Paid,128.23
1294,480,2023-08-09 18:00:00,Organic,2539.71
1295,241,2023-07-01 18:00:00,Email,195.0
1296,13,2024-06-05 11:00:00,Affiliate,79.1
1297,147,2023-01-04 17:00:00,Paid,167.86
1298,95,2023-10-08 22:00:00,Affiliate,374.97
1299,293,2024-09-01 03:00:00,Paid,1136.26
1300,25,2023-04-11 02:00:00,Affiliate,193.93
1301,272,2024-06-04 20:00:00,Organic,232.33
1302,505,2024-10-19 10:00:00,Direct,82.23
1303,166,2024-05-24 22:00:00,Paid,270.81
1304,87,2023-08-14 08:00:00,Organic,368.81
1305,491,2024-02-29 12:00:00,Organic,153.54
1306,141,2024-03-09 14:00:00,Organic,1470.09
1307,103,2023-01-28 09:00:00,Organic,147.36
1308,226,2023-12-02 11:00:00,Paid,77.8
1309,575,2024-09-19 04:00:00,Direct,289.98
1310,294,2024-05-27 06:00:00,Email,131.18
1311,306,2024-12-30 16:00:00,Email,81.5
1312,254,2024-01-03 23:00:00,Email,34.93
1313,180,2024-11-16 09:00:00,Organic,112.99
1314,40,2023-03-31 16:00:00,Organic,430.12
1315,520,2024-03-21 05:00:00,Email,242.5
1316,546,2023-05-30 03:00:00,Email,81.17
1317,236,2024-03-08 08:00:00,Paid,64.78
1318,463,2023-07-18 22:00:00,Organic,93.58
1319,228,2024-07-14 23:00:00,Organic,59.15
1320,483,2023-09-04 14:00:00,Paid,171.62
1321,430,2024-01-02 07:00:00,Organic,844.26
1322,22,2024-07-13 18:00:00,Paid,541.4
1323,343,2024-09-01 22:00:00,Affiliate,608.26
1324,40,2024-12-28 16:00:00,Paid,1181.31
1325,173,2024-01-15 15:00:00,Organic,648.28
1326,439,2024-11-27 14:00:00,Organic,548.28
1327,179,2024-04-05 14:00:00,Email,52.9
1328,598,2024-06-22 03:00:00,Paid,754.53
1329,133,2024-04-08 11:00:00,Paid,484.69
1330,351,2024-02-24 02:00:00,Paid,769.65
1331,525,2023-08-02 16:00:00,Paid,538.54
1332,540,2023-04-24 17:00:00,Paid,186.37
1333,506,2024-05-17 16:00:00,Organic,356.81
1334,84,2024-08-10 22:00:00,Organic,214.09
1335,464,2024-04-13 23:00:00,Organic,83.12
1336,343,2024-12-08 11:00:00,Direct,987.66
1337,280,2024-02-19 22:00:00,Direct,779.93
1338,263,2023-09-03 20:00:00,Direct,68.23
1339,166,2023-03-25 14:00:00,Affiliate,308.89
1340,293,2023-05-31 15:00:00,Organic,307.51
1341,509,2023-06-14 20:00:00,Direct,348.99
1342,580,2023-05-25 17:00:00,Direct,285.91
1343,226,2023-02-06 12:00:00,Paid,207.7
1344,170,2024-02-07 12:00:00,Direct,135.71
1345,598,2024-02-06 13:00:00,Organic,121.97
1346,448,2023-03-03 03:00:00,Direct,63.29
1347,502,2024-04-12 19:00:00,Affiliate,517.1
1348,527,2023-01-19 12:00:00,Email,251.98
1349,379,2023-10-27 06:00:00,Email,1196.15
1350,201,2024-03-03 20:00:00,Organic,118.33
1351,250,2024-08-02 01:00:00,Paid,525.05
1352,409,2024-12-06 04:00:00,Organic,629.53
1353,125,2023-02-24 09:00:00,Organic,803.29
1354,113,2023-02-11 08:00:00,Organic,88.52
1355,137,2023-08-19 04:00:00,Direct,74.12
1356,496,2024-01-29 09:00:00,Paid,160.8
1357,150,2023-12-24 18:00:00,Direct,308.3
1358,343,2024-02-09 07:00:00,Organic,294.51
1359,580,2023-07-12 16:00:00,Organic,112.71
1360,321,2023-03-19 20:00:00,Organic,316.01
1361,532,2023-01-30 20:00:00,Affiliate,33.58
1362,289,2023-02-18 08:00:00,Paid,118.9
1363,489,2023-05-25 04:00:00,Paid,673.35
1364,492,2023-02-27 19:00:00,Organic,267.17
1365,252,2024-03-20 07:00:00,Direct,125.21
1366,77,2024-11-08 10:00:00,Organic,515.26
1367,392,2024-07-28 18:00:00,Email,32.8
1368,412,2024-04-28 17:00:00,Email,412.0
1369,173,2024-11-03 12:00:00,Paid,83.61
1370,201,2024-08-31 10:00:00,Direct,1292.24
1371,217,2024-01-13 11:00:00,Direct,925.07
1372,376,2023-09-23 05:00:00,Organic,363.14
1373,586,2023-03-12 20:00:00,Affiliate,1797.54
1374,11,2023-04-02 15:00:00,Paid,314.14
1375,12,2023-08-26 22:00:00,Affiliate,96.99
1376,590,2024-01-07 19:00:00,Paid,344.02
1377,435,2024-04-30 21:00:00,Direct,862.76
1378,373,2023-01-25 04:00:00,Direct,126.51
1379,273,2024-09-23 20:00:00,Direct,107.24
1380,576,2024-06-13 14:00:00,Organic,143.87
1381,509,2024-12-10 18:00:00,Direct,233.14
1382,132,2024-01-19 00:00:00,Paid,62.7
1383,319,2023-07-12 12:00:00,Paid,755.04
1384,168,2024-01-22 09:00:00,Organic,405.98
1385,397,2023-10-04 02:00:00,Direct,462.91
1386,180,2024-07-05 02:00:00,Direct,442.74
1387,58,2023-06-02 12:00:00,Paid,367.32
1388,480,2023-02-24 19:00:00,Organic,228.34
1389,591,2024-03-11 11:00:00,Organic,466.23
1390,460,2023-04-19 01:00:00,Affiliate,740.99
1391,61,2023-07-03 22:00:00,Organic,27.42
1392,369,2024-01-03 22:00:00,Organic,78.86
1393,121,2023-07-17 18:00:00,Paid,383.22
1394,546,2024-01-08 12:00:00,Affiliate,538.05
1395,582,2024-05-11 22:00:00,Paid,500.69
1396,17,2023-07-20 16:00:00,Organic,145.28
1397,496,2024-05-23 01:00:00,Organic,604.31
1398,497,2023-10-02 18:00:00,Paid,83.8
1399,505,2024-05-18 06:00:00,Organic,420.02
1400,532,2023-04-28 09:00:00,Paid,252.12
1401,315,2023-02-11 19:00:00,Affiliate,1084.92
1402,69,2023-11-25 16:00:00,Email,703.92
1403,161,2023-10-10 14:00:00,Organic,219.85
1404,145,2023-09-15 03:00:00,Direct,702.59
1405,569,2023-01-19 16:00:00,Organic,690.98
1406,595,2024-02-27 17:00:00,Paid,468.75
1407,385,2024-01-08 21:00:00,Organic,6.37
1408,269,2023-03-22 06:00:00,Direct,937.94
1409,454,2024-07-01 07:00:00,Direct,435.19
1410,518,2024-03-04 03:00:00,Organic,172.47
1411,350,2024-12-09 11:00:00,Direct,842.68
1412,110,2023-07-15 23:00:00,Direct,78.11
1413,483,2023-10-12 08:00:00,Paid,7.29
1414,407,2023-07-15 18:00:00,Direct,186.39
1415,51,2024-10-25 13:00:00,Direct,360.78
1416,403,2023-05-26 09:00:00,Affiliate,30.41
1417,563,2023-02-26 18:00:00,Affiliate,193.83
1418,476,2023-07-29 16:00:00,Organic,196.47
1419,87,2023-12-10 10:00:00,Direct,459.34
1420,68,2024-09-02 22:00:00,Paid,35.55
1421,596,2023-07-28 00:00:00,Organic,81.6
1422,42,2023-12-01 08:00:00,Direct,321.19
1423,57,2023-09-28 23:00:00,Direct,39.99
1424,196,2024-11-30 02:00:00,Direct,344.74
1425,62,2024-12-26 18:00:00,Organic,250.76
1426,263,2023-12-31 11:00:00,Affiliate,184.71
1427,112,2024-10-21 00:00:00,Paid,444.13
1428,178,2024-12-25 16:00:00,Organic,91.95
1429,26,2023-04-19 00:00:00,Organic,489.83
1430,410,2024-06-05 14:00:00,Paid,394.58
1431,531,2024-01-14 06:00:00,Organic,841.22
1432,317,2023-05-26 15:00:00,Direct,175.31
1433,532,2023-01-27 17:00:00,Paid,425.98
1434,106,2024-11-09 16:00:00,Affiliate,86.25
1435,464,2023-03-23 11:00:00,Organic,383.11
1436,246,2024-08-06 21:00:00,Affiliate,415.13
1437,81,2024-04-23 01:00:00,Organic,211.84
1438,396,2024-02-06 05:00:00,Organic,864.14
1439,522,2024-05-25 08:00:00,Direct,87.19
1440,264,2024-12-13 13:00:00,Paid,624.24
1441,274,2023-07-19 18:00:00,Affiliate,617.42
1442,172,2024-06-30 17:00:00,Paid,318.9
1443,265,2024-01-24 13:00:00,Direct,333.44
1444,26,2023-06-07 03:00:00,Direct,273.4
1445,469,2023-06-16 19:00:00,Organic,667.72
1446,476,2024-02-13 11:00:00,Organic,269.04
1447,356,2023-07-13 10:00:00,Organic,460.53
1448,26,2024-12-18 21:00:00,Email,2046.92
1449,34,2023-06-08 22:00:00,Paid,369.64
1450,264,2024-02-08 05:00:00,Organic,102.99
1451,138,2023-11-07 03:00:00,Direct,255.31
1452,566,2024-04-07 23:00:00,Direct,248.89
1453,462,2023-08-05 00:00:00,Paid,149.16
1454,168,2023-05-15 11:00:00,Affiliate,1071.94
1455,81,2024-09-09 04:00:00,Paid,325.87
1456,407,2024-09-11 17:00:00,Organic,124.06
1457,574,2023-12-24 11:00:00,Direct,298.16
1458,46,2024-10-19 01:00:00,Email,575.71
1459,599,2024-08-08 14:00:00,Email,790.13
1460,53,2023-04-18 16:00:00,Organic,710.87
1461,476,2023-07-15 06:00:00,Direct,305.8
1462,592,2023-11-14 08:00:00,Organic,26.77
1463,16,2024-04-23 18:00:00,Affiliate,1200.74
1464,360,2023-09-09 22:00:00,Paid,460.62
1465,487,2023-04-29 01:00:00,Paid,288.22
1466,502,2024-12-10 17:00:00,Direct,124.24
1467,141,2024-04-30 12:00:00,Direct,40.53
1468,447,2023-11-10 18:00:00,Direct,88.03
1469,290,2024-02-22 11:00:00,Email,46.14
1470,209,2023-03-19 05:00:00,Organic,39.72
1471,475,2024-11-20 04:00:00,Paid,342.03
1472,413,2024-02-20 02:00:00,Direct,215.42
1473,427,2024-05-29 21:00:00,Email,35.98
1474,371,2023-03-15 18:00:00,Affiliate,280.66
1475,290,2024-08-01 11:00:00,Direct,207.57
1476,432,2023-04-03 15:00:00,Affiliate,653.55
1477,268,2024-10-18 06:00:00,Organic,224.74
1478,151,2023-09-26 23:00:00,Direct,273.7
1479,255,2023-01-04 09:00:00,Organic,126.71
1480,353,2023-08-19 23:00:00,Email,68.05
1481,377,2024-06-12 19:00:00,Email,37.04
1482,358,2024-10-07 18:00:00,Organic,233.77
1483,370,2023-11-21 09:00:00,Paid,40.58
1484,227,2024-12-17 18:00:00,Paid,496.19
1485,303,2023-10-04 23:00:00,Affiliate,322.43
1486,389,2024-04-30 03:00:00,Organic,241.54
1487,377,2023-06-01 02:00:00,Organic,40.57
1488,118,2023-09-16 03:00:00,Paid,557.44
1489,5,2023-06-17 15:00:00,Direct,72.58
1490,444,2023-11-06 02:00:00,Organic,2017.59
1491,352,2024-04-23 23:00:00,Paid,254.11
1492,533,2024-09-11 07:00:00,Organic,801.39
1493,124,2024-04-05 03:00:00,Email,477.59
1494,277,2023-05-21 05:00:00,Direct,230.22
1495,394,2024-02-24 07:00:00,Email,93.89
1496,360,2023-08-29 02:00:00,Direct,157.76
1497,469,2024-08-11 19:00:00,Direct,168.48
1498,57,2023-03-07 19:00:00,Organic,404.11
1499,251,2023-12-14 10:00:00,Paid,120.3
1500,150,2024-04-18 21:00:00,Paid,63.99
1501,452,2024-01-02 10:00:00,Direct,89.84
1502,162,2024-03-14 02:00:00,Direct,57.63
1503,120,2023-08-15 11:00:00,Paid,73.14
1504,582,2024-12-28 04:00:00,Organic,659.8
1505,351,2023-03-25 06:00:00,Paid,443.03
1506,99,2024-07-04 12:00:00,Direct,469.26
1507,167,2024-11-23 12:00:00,Paid,81.04
1508,514,2023-09-25 12:00:00,Paid,94.5
1509,401,2023-04-30 09:00:00,Email,641.38
1510,365,2023-12-19 07:00:00,Paid,30.05
1511,577,2023-12-02 12:00:00,Direct,484.76
1512,326,2024-06-30 02:00:00,Direct,454.62
1513,581,2024-05-31 10:00:00,Paid,1003.62
1514,247,2023-04-27 23:00:00,Organic,62.02
1515,434,2023-04-26 01:00:00,Affiliate,92.83
1516,93,2024-08-01 07:00:00,Paid,28.56
1517,268,2024-06-26 10:00:00,Organic,1472.53
1518,321,2023-08-25 06:00:00,Organic,40.28
1519,62,2023-03-07 05:00:00,Organic,809.69
1520,300,2024-03-22 19:00:00,Direct,84.93
1521,403,2024-03-16 01:00:00,Direct,98.23
1522,567,2024-04-08 11:00:00,Organic,141.09
1523,303,2024-12-11 06:00:00,Direct,157.41
1524,253,2024-10-18 12:00:00,Direct,27.06
1525,478,2024-01-30 05:00:00,Direct,295.16
1526,369,2023-04-01 13:00:00,Direct,205.19
1527,160,2023-03-11 05:00:00,Direct,130.76
1528,166,2024-10-03 21:00:00,Paid,100.89
1529,205,2024-08-23 14:00:00,Organic,49.09
1530,267,2024-01-04 07:00:00,Organic,138.48
1531,138,2024-11-07 16:00:00,Paid,5.61
1532,368,2023-02-21 00:00:00,Email,240.64
1533,443,2024-09-17 14:00:00,Direct,74.23
1534,567,2023-05-13 06:00:00,Organic,239.27
1535,17,2023-06-15 21:00:00,Direct,551.97
1536,68,2024-01-08 04:00:00,Organic,316.73
1537,133,2024-04-22 18:00:00,Email,326.66
1538,430,2024-04-23 09:00:00,Paid,172.86
1539,308,2024-08-13 09:00:00,Paid,7.14
1540,174,2024-09-26 15:00:00,Organic,698.9
1541,412,2023-10-27 17:00:00,Paid,1057.45
1542,97,2023-03-28 00:00:00,Direct,144.15
1543,154,2023-01-16 21:00:00,Organic,661.26
1544,242,2023-12-24 02:00:00,Organic,54.65
1545,304,2024-09-01 01:00:00,Organic,849.5
1546,285,2023-12-16 12:00:00,Direct,341.87
1547,27,2024-11-11 15:00:00,Affiliate,142.97
1548,402,2024-01-10 20:00:00,Direct,884.9
1549,360,2023-10-28 19:00:00,Direct,292.09
1550,60,2023-07-08 12:00:00,Organic,1104.9
1551,202,2023-05-08 06:00:00,Organic,900.73
1552,581,2024-03-01 14:00:00,Paid,189.13
1553,370,2024-07-18 05:00:00,Paid,729.93
1554,533,2024-03-28 22:00:00,Paid,92.38
1555,152,2024-07-18 14:00:00,Organic,64.92
1556,102,2023-08-12 15:00:00,Paid,887.66
1557,446,2023-12-17 18:00:00,Affiliate,546.46
1558,229,2024-07-29 21:00:00,Organic,76.43
1559,125,2024-09-28 18:00:00,Organic,59.65
1560,236,2023-02-08 03:00:00,Affiliate,221.77
1561,162,2023-01-03 23:00:00,Direct,576.17
1562,554,2023-03-05 19:00:00,Organic,552.92
1563,353,2024-06-06 00:00:00,Direct,508.66
1564,68,2024-03-17 10:00:00,Direct,66.45
1565,173,2024-02-15 00:00:00,Direct,216.34
1566,559,2023-01-21 06:00:00,Organic,1109.14
1567,261,2023-04-12 13:00:00,Paid,287.17
1568,217,2023-03-07 03:00:00,Organic,838.57
1569,124,2023-04-21 17:00:00,Affiliate,1953.49
1570,162,2023-05-03 00:00:00,Organic,128.47
1571,201,2024-03-22 02:00:00,Email,925.6
1572,454,2023-10-18 06:00:00,Email,1403.11
1573,402,2023-10-08 10:00:00,Paid,756.1
1574,462,2024-04-30 19:00:00,Email,112.74
1575,275,2024-12-03 18:00:00,Paid,36.54
1576,206,2023-07-29 11:00:00,Affiliate,439.67
1577,40,2024-05-23 09:00:00,Direct,703.51
1578,273,2024-08-03 08:00:00,Organic,13.46
1579,93,2023-09-15 01:00:00,Paid,745.25
1580,42,2023-07-07 05:00:00,Organic,546.09
1581,465,2023-07-08 09:00:00,Affiliate,80.86
1582,379,2023-04-24 11:00:00,Affiliate,603.12
1583,107,2024-11-06 21:00:00,Organic,519.48
1584,328,2023-03-26 16:00:00,Affiliate,242.83
1585,65,2024-05-09 05:00:00,Direct,427.87
1586,365,2024-11-19 02:00:00,Organic,361.28
1587,484,2024-01-24 13:00:00,Organic,66.36
1588,24,2023-08-06 20:00:00,Direct,30.52
1589,540,2023-12-12 05:00:00,Organic,114.74
1590,62,2023-09-12 11:00:00,Organic,612.93
1591,491,2023-01-26 07:00:00,Direct,884.89
1592,273,2023-09-18 14:00:00,Paid,1282.82
1593,229,2023-05-03 15:00:00,Paid,111.71
1594,20,2023-09-14 15:00:00,Organic,234.59
1595,3,2024-02-25 02:00:00,Direct,77.54
1596,421,2023-02-16 12:00:00,Affiliate,44.45
1597,307,2023-07-27 22:00:00,Affiliate,730.33
1598,432,2023-05-29 01:00:00,Direct,101.94
1599,136,2024-03-13 05:00:00,Direct,189.93
1600,515,2023-03-31 05:00:00,Affiliate,203.43
1601,193,2023-06-23 10:00:00,Paid,86.15
1602,585,2024-03-31 07:00:00,Direct,276.83
1603,415,2024-08-31 20:00:00,Organic,312.05
1604,118,2023-07-18 05:00:00,Organic,290.43
1605,209,2024-06-16 07:00:00,Paid,276.11
1606,34,2024-01-06 21:00:00,Direct,234.75
1607,318,2024-03-23 23:00:00,Organic,536.24
1608,120,2023-09-21 13:00:00,Direct,471.95
1609,525,2023-01-31 17:00:00,Email,124.31
1610,581,2023-09-06 15:00:00,Paid,154.58
1611,89,2023-09-28 09:00:00,Paid,860.89
1612,512,2024-05-16 15:00:00,Paid,697.31
1613,47,2023-03-25 12:00:00,Organic,984.29
1614,522,2024-07-02 21:00:00,Email,735.03
1615,284,2024-02-11 08:00:00,Direct,80.36
1616,377,2023-04-03 15:00:00,Affiliate,177.43
1617,134,2024-09-05 15:00:00,Direct,266.6
1618,248,2024-11-08 13:00:00,Organic,808.57
1619,318,2024-01-08 00:00:00,Organic,1159.86
1620,436,2024-05-19 08:00:00,Paid,21.53
1621,176,2023-09-06 23:00:00,Affiliate,166.2
1622,586,2024-08-24 18:00:00,Organic,31.27
1623,351,2023-08-08 07:00:00,Organic,48.92
1624,143,2024-12-27 04:00:00,Email,31.97
1625,398,2024-07-07 06:00:00,Direct,1969.16
1626,369,2023-02-11 03:00:00,Affiliate,122.19
1627,501,2023-10-10 13:00:00,Paid,85.96
1628,370,2024-06-20 08:00:00,Organic,1592.57
1629,579,2023-05-09 22:00:00,Direct,124.62
1630,382,2024-03-01 19:00:00,Organic,930.6
1631,86,2024-10-26 21:00:00,Organic,1005.57
1632,460,2023-05-05 02:00:00,Direct,221.62
1633,325,2023-01-06 05:00:00,Direct,400.7
1634,522,2024-07-18 01:00:00,Organic,600.7
1635,489,2024-05-20 17:00:00,Paid,593.85
1636,397,2024-08-21 01:00:00,Affiliate,1318.52
1637,355,2023-07-23 21:00:00,Direct,134.21
1638,288,2024-02-08 06:00:00,Organic,292.48
