session_id,customer_id,session_date,source,medium,device,is_variant_B,converted
4127,279,2024-03-03 08:00:00,Google,Organic,desktop,0,0
4128,309,2024-12-13 11:00:00,Facebook,Email,tablet,1,0
4129,114,2023-01-05 02:00:00,Referral,Email,desktop,1,0
4130,554,2024-02-04 21:00:00,Facebook,Social,mobile,0,1
4131,35,2023-07-17 10:00:00,Referral,Social,mobile,1,0
4132,131,2023-03-23 00:00:00,Facebook,Email,desktop,0,0
4133,76,2023-10-08 11:00:00,Email,Email,tablet,0,0
4134,374,2023-10-26 23:00:00,Facebook,Social,desktop,0,0
4135,488,2024-12-28 05:00:00,Email,Email,desktop,0,0
4136,304,2024-02-07 03:00:00,Direct,Organic,desktop,0,0
4137,144,2023-01-03 07:00:00,Google,Direct,mobile,1,0
4138,395,2024-09-10 15:00:00,Direct,Organic,mobile,1,1
4139,416,2023-11-23 14:00:00,Referral,Email,mobile,1,0
4140,50,2024-12-06 07:00:00,Direct,CPC,desktop,0,0
4141,234,2023-07-21 06:00:00,Google,Direct,desktop,0,0
4142,503,2023-08-23 21:00:00,Referral,Organic,desktop,1,0
4143,464,2023-03-02 16:00:00,Facebook,CPC,desktop,0,0
4144,103,2024-12-23 09:00:00,Email,CPC,desktop,1,0
4145,486,2024-02-28 19:00:00,Google,Direct,mobile,1,0
4146,232,2023-01-29 00:00:00,Referral,Direct,desktop,0,0
4147,403,2023-08-29 12:00:00,Referral,Social,desktop,1,0
4148,551,2023-03-25 02:00:00,Email,Email,mobile,0,0
4149,290,2023-07-15 12:00:00,Email,Social,desktop,0,0
4150,83,2023-04-20 10:00:00,Google,Email,desktop,0,0
4151,441,2023-02-11 13:00:00,Referral,Email,desktop,1,0
4152,427,2023-07-01 04:00:00,Facebook,CPC,mobile,1,0
4153,130,2024-09-16 05:00:00,Facebook,Email,mobile,1,0
4154,210,2023-10-19 15:00:00,Google,Direct,desktop,1,0
4155,507,2024-05-07 13:00:00,Referral,Social,tablet,1,0
4156,33,2024-05-01 16:00:00,Google,Social,desktop,0,0
4157,303,2024-03-11 19:00:00,Facebook,Email,desktop,0,0
4158,589,2024-03-29 20:00:00,Direct,CPC,desktop,0,0
4159,247,2023-08-02 05:00:00,Facebook,Email,mobile,1,0
4160,301,2023-03-03 05:00:00,Direct,Direct,desktop,1,0
4161,560,2024-08-30 08:00:00,Google,Organic,desktop,0,0
4162,390,2023-06-09 02:00:00,Facebook,Direct,mobile,1,1
4163,72,2024-11-12 18:00:00,Referral,Direct,desktop,1,0
4164,418,2023-04-11 03:00:00,Facebook,Organic,mobile,1,0
4165,178,2023-10-18 16:00:00,Email,Email,desktop,0,0
4166,461,2023-08-07 18:00:00,Facebook,Social,desktop,1,0
4167,229,2023-02-23 16:00:00,Facebook,Direct,desktop,0,0
4168,139,2023-03-21 16:00:00,Email,Organic,desktop,0,0
4169,238,2023-08-26 16:00:00,Facebook,CPC,desktop,1,0
4170,288,2024-10-23 02:00:00,Google,Direct,desktop,0,0
4171,267,2024-08-15 15:00:00,Facebook,Social,mobile,0,0
4172,79,2024-12-26 20:00:00,Direct,CPC,desktop,1,0
4173,570,2023-02-23 06:00:00,Facebook,Direct,mobile,1,0
4174,163,2023-09-07 11:00:00,Google,Organic,tablet,0,0
4175,446,2023-09-04 12:00:00,Google,CPC,tablet,0,0
4176,581,2024-08-29 13:00:00,Direct,Social,mobile,0,0
4177,373,2024-04-22 11:00:00,Google,CPC,mobile,0,0
4178,335,2023-07-14 23:00:00,Google,Social,desktop,0,0
4179,90,2023-10-10 17:00:00,Direct,Email,tablet,1,0
4180,585,2023-11-13 19:00:00,Email,Direct,desktop,0,0
4181,247,2024-02-12 02:00:00,Referral,Social,desktop,0,0
4182,322,2023-03-22 09:00:00,Facebook,Social,mobile,1,1
4183,107,2024-11-11 12:00:00,Referral,CPC,mobile,1,1
4184,313,2024-01-08 05:00:00,Google,Email,mobile,0,0
4185,445,2024-07-23 02:00:00,Direct,Email,desktop,1,0
4186,522,2024-05-29 12:00:00,Google,Email,desktop,0,1
4187,596,2024-04-12 17:00:00,Direct,Email,mobile,0,0
4188,564,2024-10-29 12:00:00,Email,Direct,desktop,0,0
4189,150,2024-11-25 15:00:00,Google,Social,mobile,0,0
4190,252,2023-08-21 08:00:00,Email,CPC,desktop,1,0
4191,289,2024-07-29 20:00:00,Google,Organic,desktop,1,0
4192,35,2023-04-27 22:00:00,Google,CPC,desktop,1,0
4193,470,2023-11-13 14:00:00,Google,Email,mobile,0,0
4194,327,2024-01-27 07:00:00,Facebook,CPC,desktop,1,0
4195,147,2023-04-14 07:00:00,Facebook,Direct,desktop,0,0
4196,270,2024-09-14 06:00:00,Email,Social,mobile,1,0
4197,206,2024-06-07 17:00:00,Email,Direct,desktop,0,0
4198,243,2024-05-09 12:00:00,Facebook,Email,desktop,0,0
4199,513,2023-12-20 20:00:00,Email,Email,tablet,1,0
4200,527,2024-06-09 14:00:00,Google,Social,tablet,1,0
4201,483,2024-12-30 11:00:00,Facebook,Organic,desktop,0,0
4202,153,2024-11-30 06:00:00,Google,Social,mobile,0,0
4203,354,2023-07-10 15:00:00,Referral,Direct,desktop,0,0
4204,334,2024-10-13 13:00:00,Google,CPC,desktop,0,0
4205,146,2024-09-07 18:00:00,Facebook,Email,desktop,1,0
4206,446,2023-07-28 17:00:00,Referral,Organic,mobile,1,0
4207,504,2024-02-16 03:00:00,Direct,Email,desktop,1,0
4208,481,2024-06-16 17:00:00,Direct,Email,desktop,0,0
4209,455,2024-04-09 23:00:00,Referral,Organic,tablet,0,0
4210,516,2024-07-26 08:00:00,Direct,Direct,desktop,0,0
4211,2,2024-01-15 08:00:00,Referral,Organic,mobile,0,0
4212,173,2024-06-22 12:00:00,Google,Direct,mobile,1,0
4213,586,2024-02-27 11:00:00,Email,CPC,tablet,0,0
4214,393,2024-12-07 04:00:00,Facebook,CPC,desktop,1,0
4215,193,2024-06-29 23:00:00,Facebook,Direct,mobile,1,0
4216,584,2023-05-24 07:00:00,Referral,Email,desktop,1,0
4217,321,2024-08-24 21:00:00,Google,Social,desktop,1,0
4218,508,2024-11-19 04:00:00,Email,Direct,mobile,1,0
4219,176,2024-01-12 04:00:00,Facebook,Direct,tablet,0,0
4220,434,2023-11-21 17:00:00,Direct,Direct,desktop,1,0
4221,236,2023-06-04 20:00:00,Referral,Direct,mobile,1,0
4222,174,2024-07-07 18:00:00,Google,CPC,mobile,1,0
4223,453,2024-03-04 07:00:00,Facebook,Email,mobile,0,0
4224,222,2023-11-17 13:00:00,Google,CPC,mobile,0,0
4225,446,2024-10-21 14:00:00,Google,Direct,mobile,0,0
4226,389,2024-03-12 10:00:00,Referral,Email,desktop,1,0
4227,190,2024-03-14 04:00:00,Facebook,Organic,desktop,1,1
4228,254,2023-06-30 09:00:00,Referral,Direct,desktop,0,0
4229,170,2023-04-09 22:00:00,Email,CPC,tablet,0,0
4230,204,2024-07-12 11:00:00,Direct,CPC,desktop,0,0
4231,332,2024-08-29 00:00:00,Google,CPC,mobile,1,0
4232,371,2023-03-03 14:00:00,Google,Direct,tablet,1,0
4233,417,2023-10-21 21:00:00,Google,Email,mobile,1,0
4234,45,2024-04-20 13:00:00,Referral,CPC,mobile,1,0
4235,206,2024-02-26 08:00:00,Direct,Email,desktop,1,0
4236,355,2024-10-19 01:00:00,Google,Social,desktop,0,0
4237,371,2024-02-27 05:00:00,Direct,CPC,desktop,0,0
4238,364,2024-09-14 23:00:00,Referral,CPC,mobile,0,0
4239,315,2023-11-27 19:00:00,Direct,Email,mobile,0,0
4240,169,2023-03-06 16:00:00,Email,Organic,desktop,1,0
4241,556,2024-10-08 13:00:00,Direct,Email,tablet,1,0
4242,65,2024-01-06 05:00:00,Direct,CPC,desktop,0,0
4243,14,2023-01-29 16:00:00,Direct,Social,tablet,0,0
4244,526,2023-12-20 10:00:00,Direct,Organic,desktop,0,0
4245,472,2024-12-21 12:00:00,Email,Organic,mobile,1,0
4246,346,2024-09-03 17:00:00,Email,Social,mobile,1,0
4247,492,2024-09-30 02:00:00,Facebook,Organic,mobile,0,0
4248,591,2023-04-26 02:00:00,Email,CPC,desktop,0,0
4249,274,2023-09-08 19:00:00,Direct,Direct,desktop,0,0
4250,328,2024-06-23 21:00:00,Direct,Direct,mobile,0,0
4251,100,2024-07-21 06:00:00,Facebook,Direct,desktop,0,0
4252,9,2023-10-27 05:00:00,Referral,Email,desktop,1,0
4253,261,2024-08-31 13:00:00,Google,CPC,desktop,1,0
4254,14,2024-06-29 02:00:00,Direct,Organic,mobile,1,0
4255,269,2024-08-26 09:00:00,Referral,CPC,desktop,1,0
4256,587,2024-10-08 13:00:00,Email,Organic,mobile,0,0
4257,246,2024-08-27 20:00:00,Direct,Organic,mobile,0,0
4258,209,2024-07-29 22:00:00,Facebook,Direct,desktop,0,0
4259,445,2023-02-25 16:00:00,Direct,Organic,desktop,1,0
4260,30,2023-01-24 15:00:00,Email,Direct,desktop,0,0
4261,424,2024-08-26 13:00:00,Google,Direct,mobile,1,0
4262,408,2023-11-13 07:00:00,Google,Direct,desktop,1,0
4263,376,2024-09-14 18:00:00,Referral,Email,mobile,1,0
4264,466,2024-10-20 00:00:00,Google,CPC,desktop,1,0
4265,526,2024-12-05 01:00:00,Email,CPC,desktop,1,0
4266,191,2023-12-14 00:00:00,Direct,Direct,mobile,0,1
4267,16,2023-05-23 01:00:00,Direct,Social,desktop,0,0
4268,111,2024-11-09 15:00:00,Referral,CPC,desktop,0,0
4269,572,2024-02-11 02:00:00,Google,Social,desktop,1,0
4270,150,2023-04-21 17:00:00,Google,Email,desktop,1,0
4271,328,2024-01-15 12:00:00,Facebook,Direct,mobile,1,0
4272,311,2023-06-01 05:00:00,Email,Email,desktop,1,0
4273,320,2024-05-27 19:00:00,Email,Email,mobile,0,0
4274,66,2024-02-03 20:00:00,Google,CPC,mobile,1,0
4275,170,2023-10-17 13:00:00,Referral,Email,mobile,1,0
4276,255,2024-12-13 15:00:00,Referral,Email,mobile,1,0
4277,174,2024-04-28 13:00:00,Google,Email,desktop,1,0
4278,439,2023-03-15 17:00:00,Facebook,Email,mobile,1,0
4279,108,2024-03-27 22:00:00,Facebook,Social,mobile,0,0
4280,53,2024-09-02 00:00:00,Google,Direct,tablet,0,0
4281,384,2024-01-31 02:00:00,Email,Organic,tablet,0,0
4282,105,2024-06-20 08:00:00,Referral,Organic,desktop,1,0
4283,364,2023-07-04 22:00:00,Referral,Social,desktop,0,0
4284,45,2024-05-27 04:00:00,Referral,Social,mobile,1,0
4285,153,2024-11-29 09:00:00,Email,Email,mobile,1,0
4286,379,2023-06-20 16:00:00,Google,Direct,desktop,0,0
4287,326,2023-04-01 08:00:00,Facebook,Email,mobile,1,0
4288,200,2023-07-18 16:00:00,Email,Direct,desktop,1,0
4289,175,2023-01-15 22:00:00,Facebook,Email,desktop,0,0
4290,352,2024-04-03 03:00:00,Facebook,CPC,desktop,1,0
4291,247,2023-09-26 23:00:00,Email,Organic,mobile,0,0
4292,99,2024-05-30 09:00:00,Google,Direct,mobile,1,0
4293,448,2024-12-29 14:00:00,Google,Organic,desktop,0,0
4294,310,2024-11-18 06:00:00,Referral,CPC,tablet,1,0
4295,146,2023-11-08 02:00:00,Email,Organic,desktop,0,1
4296,585,2024-04-22 10:00:00,Facebook,Social,desktop,0,0
4297,142,2024-12-08 21:00:00,Referral,Email,mobile,1,0
4298,258,2023-12-29 11:00:00,Google,Direct,desktop,1,0
4299,583,2023-01-02 00:00:00,Google,CPC,desktop,1,0
4300,28,2024-05-31 18:00:00,Google,Organic,desktop,1,0
4301,367,2024-09-25 12:00:00,Google,Social,mobile,1,0
4302,265,2024-11-27 08:00:00,Email,Organic,desktop,1,0
4303,109,2024-02-07 17:00:00,Facebook,Direct,desktop,0,0
4304,465,2024-09-11 02:00:00,Referral,Social,desktop,1,0
4305,226,2023-09-08 05:00:00,Google,CPC,desktop,0,0
4306,73,2023-01-03 16:00:00,Facebook,Email,mobile,0,0
4307,127,2024-07-05 18:00:00,Email,Email,desktop,1,0
4308,442,2024-07-20 10:00:00,Direct,Social,desktop,1,0
4309,137,2023-04-19 03:00:00,Facebook,CPC,desktop,0,0
4310,136,2023-01-24 11:00:00,Direct,Organic,mobile,0,0
4311,29,2024-06-14 08:00:00,Google,Email,mobile,0,0
4312,204,2024-05-19 23:00:00,Direct,Organic,desktop,1,0
4313,397,2023-01-29 16:00:00,Google,Social,mobile,1,0
4314,333,2024-12-05 17:00:00,Google,Organic,desktop,1,1
4315,433,2023-07-14 09:00:00,Email,CPC,desktop,0,0
4316,523,2023-07-08 15:00:00,Facebook,CPC,desktop,0,1
4317,337,2023-09-01 11:00:00,Direct,Email,desktop,1,0
4318,308,2023-08-26 20:00:00,Facebook,Direct,mobile,0,0
4319,322,2023-08-15 22:00:00,Referral,CPC,desktop,1,0
4320,106,2023-01-07 07:00:00,Email,Organic,tablet,1,0
4321,130,2024-01-21 18:00:00,Referral,Social,tablet,1,0
4322,506,2024-10-14 06:00:00,Direct,Email,desktop,1,0
4323,39,2024-01-20 20:00:00,Facebook,Social,mobile,1,0
4324,241,2024-11-27 20:00:00,Facebook,Direct,desktop,0,0
4325,5,2024-12-19 10:00:00,Direct,Email,desktop,0,0
4326,316,2023-08-31 14:00:00,Referral,Social,mobile,0,0
4327,191,2023-09-22 15:00:00,Google,Social,mobile,1,0
4328,497,2023-07-07 03:00:00,Email,Email,desktop,0,0
4329,171,2023-01-14 09:00:00,Direct,Social,desktop,0,0
4330,125,2023-06-11 21:00:00,Email,Organic,mobile,0,0
4331,464,2023-06-18 15:00:00,Referral,Direct,desktop,0,0
4332,229,2024-07-28 00:00:00,Direct,Social,mobile,0,0
4333,387,2024-04-21 12:00:00,Facebook,Direct,desktop,0,0
4334,334,2024-08-01 14:00:00,Referral,Direct,desktop,1,0
4335,490,2023-08-13 11:00:00,Facebook,CPC,mobile,0,0
4336,70,2023-06-28 00:00:00,Google,Organic,tablet,0,0
4337,327,2023-04-19 03:00:00,Email,CPC,desktop,1,0
4338,140,2023-01-19 03:00:00,Email,Organic,mobile,0,0
4339,405,2023-08-25 02:00:00,Referral,Direct,tablet,1,0
4340,81,2024-05-11 21:00:00,Email,CPC,desktop,0,0
4341,564,2023-07-17 20:00:00,Direct,Social,desktop,0,0
4342,462,2023-01-16 07:00:00,Email,Social,desktop,0,0
4343,388,2023-06-10 11:00:00,Email,Email,desktop,1,0
4344,525,2023-12-06 05:00:00,Facebook,Direct,desktop,0,1
4345,21,2024-05-13 15:00:00,Google,Email,desktop,0,0
4346,201,2024-04-05 03:00:00,Facebook,CPC,mobile,0,0
4347,479,2024-12-02 13:00:00,Referral,Email,mobile,1,0
4348,491,2024-07-05 21:00:00,Facebook,Organic,mobile,0,0
4349,145,2024-08-04 21:00:00,Direct,Direct,mobile,0,0
4350,34,2024-09-25 16:00:00,Referral,Email,desktop,1,0
4351,431,2024-03-10 17:00:00,Google,Organic,desktop,0,0
4352,245,2024-12-04 07:00:00,Facebook,Direct,tablet,1,0
4353,321,2024-07-02 03:00:00,Facebook,CPC,desktop,1,1
4354,481,2024-02-25 22:00:00,Email,Direct,desktop,1,0
4355,547,2024-10-14 20:00:00,Email,CPC,desktop,0,0
4356,151,2024-05-02 03:00:00,Referral,Direct,mobile,0,0
4357,578,2024-06-01 21:00:00,Facebook,Direct,desktop,0,0
4358,497,2023-04-05 10:00:00,Direct,Organic,desktop,1,1
4359,71,2024-06-01 22:00:00,Email,Direct,tablet,0,0
4360,551,2023-10-28 07:00:00,Facebook,Organic,mobile,1,0
4361,292,2023-12-17 02:00:00,Direct,Direct,desktop,1,1
4362,359,2023-07-07 22:00:00,Referral,CPC,desktop,1,0
4363,576,2023-01-03 22:00:00,Google,Direct,mobile,0,0
4364,15,2023-01-13 20:00:00,Referral,Email,mobile,0,0
4365,286,2023-11-22 15:00:00,Email,Direct,desktop,0,0
4366,472,2024-03-04 22:00:00,Google,Social,desktop,0,0
4367,227,2024-06-19 10:00:00,Facebook,Social,mobile,0,0
4368,457,2023-09-07 15:00:00,Facebook,CPC,tablet,1,0
4369,323,2024-05-21 15:00:00,Direct,CPC,mobile,0,0
4370,37,2024-06-03 12:00:00,Google,Email,mobile,0,0
4371,244,2024-12-07 07:00:00,Direct,Direct,mobile,0,0
4372,355,2023-01-23 19:00:00,Email,Email,desktop,1,0
4373,333,2024-07-29 07:00:00,Referral,Organic,desktop,0,0
4374,425,2023-02-20 09:00:00,Referral,Email,desktop,1,0
4375,100,2023-03-29 15:00:00,Facebook,Organic,desktop,1,0
4376,374,2023-01-25 06:00:00,Facebook,Social,mobile,1,0
4377,281,2023-04-24 23:00:00,Google,Organic,mobile,1,0
4378,357,2023-06-12 17:00:00,Google,CPC,desktop,1,0
4379,12,2024-07-07 10:00:00,Direct,Direct,desktop,1,1
4380,407,2024-05-12 05:00:00,Facebook,Organic,desktop,1,0
4381,453,2023-12-07 14:00:00,Email,Social,mobile,1,0
4382,60,2023-11-13 22:00:00,Email,Direct,mobile,0,0
4383,472,2024-05-16 08:00:00,Direct,Social,desktop,1,0
4384,117,2024-08-05 11:00:00,Direct,Organic,desktop,1,0
4385,565,2023-09-21 23:00:00,Referral,Direct,tablet,1,0
4386,63,2024-04-28 09:00:00,Direct,Organic,mobile,1,0
4387,535,2024-08-18 10:00:00,Google,Organic,mobile,1,0
4388,302,2024-04-19 07:00:00,Email,Organic,mobile,1,0
4389,398,2023-04-22 09:00:00,Email,Social,mobile,0,0
4390,564,2024-02-20 20:00:00,Referral,Direct,desktop,0,0
4391,276,2023-01-23 20:00:00,Facebook,Email,desktop,1,0
4392,354,2024-12-04 14:00:00,Referral,Email,mobile,1,0
4393,416,2024-04-11 05:00:00,Email,CPC,desktop,1,0
4394,519,2023-01-25 14:00:00,Facebook,Email,mobile,1,0
4395,352,2024-06-23 01:00:00,Direct,Social,mobile,0,0
4396,495,2023-10-19 11:00:00,Facebook,Social,desktop,0,0
4397,162,2023-02-20 03:00:00,Direct,Email,desktop,0,0
4398,225,2023-07-04 13:00:00,Google,CPC,mobile,1,0
4399,302,2023-09-09 21:00:00,Google,Organic,desktop,1,0
4400,45,2024-08-18 11:00:00,Direct,Social,desktop,1,0
4401,571,2024-10-03 04:00:00,Direct,Social,desktop,1,0
4402,399,2023-05-07 08:00:00,Referral,Email,desktop,0,0
4403,166,2023-09-28 20:00:00,Facebook,Organic,desktop,0,0
4404,571,2024-01-04 08:00:00,Facebook,Social,mobile,0,0
4405,421,2024-02-22 23:00:00,Facebook,Direct,mobile,1,0
4406,36,2023-02-21 12:00:00,Referral,CPC,desktop,0,0
4407,460,2024-03-19 17:00:00,Facebook,Email,mobile,1,0
4408,427,2024-05-26 20:00:00,Email,Email,desktop,0,0
4409,586,2024-07-22 10:00:00,Facebook,Organic,desktop,0,0
4410,243,2024-05-23 02:00:00,Facebook,Social,tablet,0,0
4411,4,2023-11-29 08:00:00,Google,CPC,mobile,1,0
4412,423,2023-12-24 23:00:00,Direct,Social,mobile,1,0
4413,226,2024-04-25 06:00:00,Referral,Direct,desktop,1,0
4414,552,2024-04-06 02:00:00,Direct,Social,desktop,0,0
4415,108,2023-12-19 21:00:00,Google,Organic,mobile,1,0
4416,589,2024-10-02 08:00:00,Google,CPC,desktop,0,0
4417,83,2024-06-25 15:00:00,Direct,Email,desktop,1,0
4418,359,2023-12-25 02:00:00,Facebook,Social,desktop,1,0
4419,144,2023-12-30 11:00:00,Facebook,Social,desktop,0,0
4420,342,2023-02-22 01:00:00,Referral,Organic,tablet,1,0
4421,356,2024-09-17 04:00:00,Email,Social,mobile,0,1
4422,558,2024-03-16 17:00:00,Referral,Social,desktop,1,0
4423,502,2024-01-28 00:00:00,Google,Social,mobile,0,1
4424,529,2023-08-05 17:00:00,Referral,Social,desktop,0,0
4425,201,2023-06-21 21:00:00,Facebook,Social,desktop,0,0
4426,289,2023-07-05 10:00:00,Direct,Organic,mobile,1,0
4427,439,2024-09-17 20:00:00,Facebook,Social,mobile,1,0
4428,512,2023-01-22 13:00:00,Google,Direct,desktop,0,1
4429,350,2024-03-21 19:00:00,Direct,Social,desktop,0,1
4430,121,2023-11-17 21:00:00,Referral,Direct,desktop,1,0
4431,311,2024-06-16 05:00:00,Direct,CPC,mobile,1,0
4432,152,2023-01-17 14:00:00,Facebook,Direct,desktop,0,1
4433,481,2024-06-20 01:00:00,Referral,CPC,desktop,0,0
4434,397,2023-08-10 06:00:00,Facebook,Social,desktop,0,0
4435,351,2024-09-25 00:00:00,Google,Email,desktop,0,0
4436,419,2024-12-18 22:00:00,Direct,Email,desktop,1,0
4437,341,2023-05-19 04:00:00,Email,Direct,desktop,1,0
4438,255,2023-08-21 04:00:00,Direct,Organic,desktop,0,0
4439,588,2023-03-01 13:00:00,Email,CPC,desktop,1,0
4440,274,2023-11-12 07:00:00,Google,CPC,desktop,0,0
4441,522,2023-12-09 11:00:00,Direct,Direct,desktop,1,0
4442,553,2023-12-05 20:00:00,Email,Social,mobile,0,0
4443,110,2023-10-20 23:00:00,Direct,Organic,tablet,0,0
4444,163,2023-12-28 08:00:00,Google,Social,desktop,0,0
4445,460,2024-03-10 21:00:00,Google,Direct,mobile,0,0
4446,115,2023-08-11 19:00:00,Direct,Organic,desktop,1,0
4447,246,2024-10-14 22:00:00,Email,Social,mobile,1,0
4448,248,2024-04-16 05:00:00,Direct,Organic,tablet,0,0
4449,17,2024-09-22 06:00:00,Direct,Organic,desktop,0,0
4450,505,2024-01-22 19:00:00,Google,Social,mobile,1,0
4451,447,2023-03-29 05:00:00,Facebook,Email,mobile,0,0
4452,337,2024-01-27 06:00:00,Direct,CPC,desktop,0,0
4453,318,2023-01-24 13:00:00,Email,CPC,desktop,0,0
4454,495,2023-12-11 09:00:00,Email,Direct,desktop,1,0
4455,299,2024-08-28 04:00:00,Direct,Social,desktop,1,0
4456,139,2023-02-10 14:00:00,Email,Social,desktop,0,0
4457,397,2023-07-30 03:00:00,Direct,Direct,mobile,0,0
4458,510,2023-03-28 19:00:00,Facebook,CPC,desktop,0,0
4459,496,2024-12-12 05:00:00,Direct,CPC,tablet,0,0
4460,121,2024-05-27 17:00:00,Direct,CPC,mobile,1,0
4461,439,2024-10-08 16:00:00,Google,Direct,desktop,1,0
4462,458,2023-01-19 03:00:00,Google,Direct,desktop,0,0
4463,575,2023-03-11 00:00:00,Email,CPC,tablet,0,0
4464,308,2024-12-08 19:00:00,Email,Direct,mobile,1,0
4465,267,2024-05-17 22:00:00,Direct,Email,desktop,1,0
4466,156,2024-10-22 01:00:00,Direct,CPC,mobile,0,0
4467,409,2023-05-13 07:00:00,Referral,Social,mobile,1,0
4468,482,2023-04-20 07:00:00,Email,Direct,tablet,0,0
4469,369,2023-02-07 16:00:00,Facebook,Social,mobile,0,0
4470,169,2024-01-08 03:00:00,Google,Direct,mobile,1,0
4471,389,2023-08-22 15:00:00,Facebook,Organic,mobile,0,0
4472,318,2024-09-02 14:00:00,Direct,Organic,mobile,0,0
4473,539,2024-04-06 10:00:00,Facebook,CPC,desktop,0,0
4474,132,2023-09-25 22:00:00,Referral,Email,desktop,1,0
4475,439,2023-10-12 16:00:00,Email,CPC,mobile,1,0
4476,98,2023-10-18 03:00:00,Email,Email,mobile,0,0
4477,418,2023-11-12 18:00:00,Google,Social,desktop,0,0
4478,356,2024-03-17 12:00:00,Direct,Direct,desktop,1,0
4479,189,2024-01-17 18:00:00,Email,Organic,mobile,1,0
4480,598,2023-10-19 01:00:00,Email,Social,mobile,0,0
4481,25,2024-04-25 20:00:00,Direct,Email,tablet,0,0
4482,162,2024-02-06 03:00:00,Facebook,Organic,desktop,1,0
4483,191,2024-05-24 13:00:00,Direct,Organic,desktop,1,0
4484,533,2023-11-05 03:00:00,Referral,Email,desktop,1,0
4485,4,2024-04-27 04:00:00,Email,Email,mobile,0,0
4486,513,2024-09-03 02:00:00,Facebook,CPC,desktop,0,0
4487,140,2024-08-30 09:00:00,Email,Social,mobile,1,0
4488,105,2024-08-29 14:00:00,Email,Social,desktop,0,1
4489,256,2023-11-17 12:00:00,Direct,Organic,desktop,0,0
4490,458,2023-04-19 07:00:00,Facebook,Organic,desktop,0,0
4491,543,2023-08-11 07:00:00,Facebook,Organic,desktop,0,0
4492,177,2024-05-09 08:00:00,Email,Social,desktop,1,0
4493,213,2024-11-21 09:00:00,Facebook,Email,mobile,1,0
4494,368,2024-11-15 23:00:00,Direct,Organic,desktop,0,0
4495,364,2024-02-15 19:00:00,Email,Direct,mobile,0,0
4496,90,2024-03-28 13:00:00,Direct,Direct,tablet,1,0
4497,599,2024-02-24 04:00:00,Google,Email,mobile,0,0
4498,161,2023-03-22 05:00:00,Email,CPC,mobile,1,0
4499,409,2024-03-13 19:00:00,Google,Direct,desktop,0,0
4500,410,2024-09-04 02:00:00,Referral,CPC,mobile,0,0
4501,216,2024-09-08 13:00:00,Google,CPC,desktop,0,1
4502,258,2023-05-27 19:00:00,Email,Direct,mobile,1,0
4503,244,2024-04-29 19:00:00,Facebook,CPC,desktop,1,0
4504,170,2024-11-17 22:00:00,Google,Email,desktop,0,0
4505,173,2024-01-31 09:00:00,Referral,Organic,desktop,0,0
4506,534,2023-02-16 22:00:00,Google,Email,tablet,1,0
4507,12,2023-07-26 21:00:00,Referral,Email,desktop,1,0
4508,7,2023-05-20 08:00:00,Facebook,Direct,desktop,1,0
4509,424,2024-10-24 14:00:00,Facebook,CPC,tablet,1,0
4510,84,2023-06-18 18:00:00,Google,Direct,mobile,1,0
4511,387,2024-02-06 20:00:00,Direct,Direct,desktop,1,0
4512,223,2023-03-31 23:00:00,Referral,Direct,mobile,1,0
4513,149,2024-11-08 13:00:00,Referral,Social,desktop,0,0
4514,118,2023-11-12 21:00:00,Facebook,Email,mobile,1,0
4515,9,2023-03-30 06:00:00,Referral,CPC,mobile,1,0
4516,56,2024-01-22 21:00:00,Referral,CPC,mobile,0,0
4517,96,2023-07-13 12:00:00,Google,Email,desktop,0,0
4518,579,2024-07-17 13:00:00,Referral,CPC,desktop,1,0
4519,374,2024-09-29 21:00:00,Facebook,CPC,desktop,1,0
4520,330,2023-08-12 02:00:00,Email,Direct,mobile,1,0
4521,112,2023-03-29 12:00:00,Facebook,Direct,tablet,0,0
4522,187,2023-03-01 12:00:00,Referral,CPC,desktop,1,0
4523,532,2024-08-11 19:00:00,Referral,Social,mobile,1,1
4524,345,2024-09-08 08:00:00,Referral,Social,mobile,1,0
4525,556,2023-02-15 23:00:00,Google,CPC,desktop,0,0
4526,69,2023-12-07 11:00:00,Direct,Direct,desktop,0,0
4527,226,2024-01-30 09:00:00,Email,Email,mobile,1,0
4528,47,2024-10-20 11:00:00,Direct,Email,desktop,0,0
4529,348,2024-06-15 16:00:00,Direct,Direct,desktop,1,0
4530,448,2024-06-05 11:00:00,Referral,Social,mobile,0,0
4531,56,2024-03-14 06:00:00,Direct,Social,desktop,1,0
4532,232,2024-03-17 12:00:00,Referral,CPC,desktop,0,0
4533,64,2024-01-12 17:00:00,Referral,CPC,desktop,1,0
4534,113,2024-12-03 19:00:00,Direct,Email,desktop,0,0
4535,595,2023-10-04 15:00:00,Referral,Email,mobile,0,0
4536,89,2024-03-25 02:00:00,Facebook,Organic,desktop,1,0
4537,495,2024-03-22 03:00:00,Facebook,CPC,desktop,1,0
4538,569,2024-05-04 05:00:00,Email,Email,desktop,1,0
4539,567,2024-12-28 02:00:00,Referral,CPC,mobile,1,0
4540,216,2024-06-30 10:00:00,Referral,CPC,mobile,1,0
4541,208,2023-12-02 01:00:00,Email,CPC,desktop,0,0
4542,250,2024-06-28 06:00:00,Facebook,Social,mobile,0,0
4543,298,2023-06-10 00:00:00,Email,CPC,desktop,1,0
4544,599,2024-10-11 16:00:00,Google,Email,tablet,1,0
