customer_id,month,events,minutes_used,feature_X_used
440,2023-07-01,42,668,4
440,2023-08-01,134,448,33
440,2023-09-01,53,607,15
440,2023-10-01,109,87,26
440,2023-11-01,54,539,21
440,2023-12-01,174,671,54
440,2024-01-01,124,511,29
440,2024-02-01,124,768,45
440,2024-03-01,87,550,25
440,2024-04-01,90,415,29
440,2024-05-01,146,670,43
440,2024-06-01,0,386,0
440,2024-07-01,103,407,40
440,2024-08-01,155,742,57
441,2023-01-01,72,306,23
441,2023-02-01,243,885,79
441,2023-03-01,179,787,50
441,2023-04-01,146,560,47
441,2023-05-01,63,80,14
441,2023-06-01,83,0,21
441,2023-07-01,101,168,26
441,2023-08-01,111,916,31
442,2023-01-01,129,505,43
442,2023-02-01,75,342,31
442,2023-03-01,176,507,56
442,2023-04-01,86,472,18
442,2023-05-01,46,479,9
443,2023-01-01,123,302,34
443,2023-02-01,141,579,45
443,2023-03-01,186,653,63
443,2023-04-01,83,499,27
443,2023-05-01,204,569,55
443,2023-06-01,118,507,37
443,2023-07-01,139,541,46
443,2023-08-01,132,537,46
443,2023-09-01,46,224,9
443,2023-10-01,91,520,32
443,2023-11-01,1,443,1
444,2023-01-01,5,439,2
444,2023-02-01,158,82,55
445,2023-01-01,63,525,20
445,2023-02-01,0,651,1
446,2023-01-01,273,701,82
446,2023-02-01,106,205,34
446,2023-03-01,54,144,16
447,2023-01-01,144,632,44
447,2023-02-01,157,299,47
447,2023-03-01,133,328,34
447,2023-04-01,0,629,0
447,2023-05-01,235,303,83
447,2023-06-01,170,809,47
447,2023-07-01,103,564,35
447,2023-08-01,176,539,47
447,2023-09-01,53,393,17
447,2023-10-01,162,327,50
447,2023-11-01,161,586,41
447,2023-12-01,14,716,4
447,2024-01-01,113,446,34
448,2023-01-01,69,481,15
448,2023-02-01,41,467,12
448,2023-03-01,215,404,63
448,2023-04-01,256,559,89
448,2023-05-01,144,424,46
449,2023-01-01,91,826,34
449,2023-02-01,122,428,35
449,2023-03-01,187,488,55
449,2023-04-01,189,725,54
449,2023-05-01,154,671,51
449,2023-06-01,214,165,62
449,2023-07-01,110,718,28
449,2023-08-01,221,464,65
449,2023-09-01,68,608,21
449,2023-10-01,0,605,0
449,2023-11-01,169,482,46
449,2023-12-01,62,323,14
449,2024-01-01,159,654,47
450,2023-01-01,148,516,43
450,2023-02-01,64,159,14
450,2023-03-01,138,539,36
450,2023-04-01,61,344,16
450,2023-05-01,125,580,40
450,2023-06-01,88,459,26
450,2023-07-01,150,317,43
450,2023-08-01,116,639,31
450,2023-09-01,183,325,58
450,2023-10-01,57,612,24
450,2023-11-01,42,0,14
450,2023-12-01,157,554,42
450,2024-01-01,127,714,47
451,2023-01-01,137,478,46
451,2023-02-01,17,541,4
451,2023-03-01,197,710,53
451,2023-04-01,50,587,13
451,2023-05-01,88,470,24
451,2023-06-01,70,813,24
451,2023-07-01,66,424,24
451,2023-08-01,157,448,50
451,2023-09-01,36,583,10
451,2023-10-01,150,535,38
451,2023-11-01,153,348,48
451,2023-12-01,79,377,21
451,2024-01-01,72,373,22
451,2024-02-01,186,497,50
451,2024-03-01,127,490,43
451,2024-04-01,0,738,1
451,2024-05-01,107,244,22
451,2024-06-01,161,299,52
451,2024-07-01,63,319,17
451,2024-08-01,167,515,45
452,2023-01-01,186,768,61
452,2023-02-01,29,785,6
452,2023-03-01,184,668,53
452,2023-04-01,175,704,57
452,2023-05-01,154,600,53
453,2023-01-01,157,694,54
453,2023-02-01,48,948,14
453,2023-03-01,116,532,38
453,2023-04-01,46,513,12
453,2023-05-01,169,588,48
453,2023-06-01,67,921,16
453,2023-07-01,121,435,35
453,2023-08-01,78,892,22
453,2023-09-01,190,805,58
453,2023-10-01,122,191,37
453,2023-11-01,170,622,58
453,2023-12-01,95,674,30
453,2024-01-01,125,560,48
453,2024-02-01,152,285,49
453,2024-03-01,103,180,32
453,2024-04-01,193,456,46
453,2024-05-01,251,571,80
453,2024-06-01,229,511,72
453,2024-07-01,50,439,15
453,2024-08-01,24,419,8
454,2023-01-01,168,592,52
454,2023-02-01,64,879,24
454,2023-03-01,95,91,30
454,2023-04-01,189,319,63
454,2023-05-01,100,503,34
454,2023-06-01,118,655,40
454,2023-07-01,157,708,45
455,2023-01-01,0,408,0
455,2023-02-01,156,27,42
455,2023-03-01,154,615,43
455,2023-04-01,141,579,45
455,2023-05-01,220,357,64
455,2023-06-01,189,720,54
455,2023-07-01,77,215,25
456,2023-01-01,137,481,47
457,2023-01-01,62,539,11
457,2023-02-01,106,564,28
457,2023-03-01,117,372,44
457,2023-04-01,60,579,19
457,2023-05-01,118,596,33
457,2023-06-01,125,355,30
457,2023-07-01,116,523,38
457,2023-08-01,143,656,43
457,2023-09-01,213,429,59
457,2023-10-01,82,613,26
457,2023-11-01,154,624,41
457,2023-12-01,113,614,32
457,2024-01-01,180,431,58
457,2024-02-01,86,513,24
457,2024-03-01,134,573,36
457,2024-04-01,121,330,40
457,2024-05-01,216,474,63
457,2024-06-01,118,847,37
457,2024-07-01,177,514,57
457,2024-08-01,153,555,45
458,2023-01-01,209,837,63
458,2023-02-01,162,864,50
458,2023-03-01,0,800,0
458,2023-04-01,187,542,44
458,2023-05-01,180,463,61
458,2023-06-01,90,368,27
458,2023-07-01,117,440,38
458,2023-08-01,106,496,33
458,2023-09-01,173,606,50
458,2023-10-01,50,337,16
458,2023-11-01,153,781,55
458,2023-12-01,76,159,27
458,2024-01-01,176,744,53
458,2024-02-01,112,495,26
458,2024-03-01,100,755,35
458,2024-04-01,151,324,45
458,2024-05-01,167,256,65
458,2024-06-01,188,640,60
458,2024-07-01,142,529,39
458,2024-08-01,134,559,38
459,2023-01-01,123,47,38
459,2023-02-01,130,480,41
459,2023-03-01,62,803,22
459,2023-04-01,129,434,51
459,2023-05-01,139,475,41
459,2023-06-01,73,458,33
459,2023-07-01,100,435,31
459,2023-08-01,76,843,25
459,2023-09-01,110,506,35
459,2023-10-01,120,902,37
459,2023-11-01,110,1038,36
459,2023-12-01,72,552,24
459,2024-01-01,89,971,34
459,2024-02-01,237,829,76
459,2024-03-01,197,605,53
460,2023-01-01,153,495,54
460,2023-02-01,126,962,35
460,2023-03-01,163,408,63
460,2023-04-01,112,646,30
460,2023-05-01,100,436,33
460,2023-06-01,149,375,57
460,2023-07-01,58,274,18
460,2023-08-01,136,534,32
461,2023-01-01,211,304,65
461,2023-02-01,98,695,24
461,2023-03-01,150,537,52
461,2023-04-01,118,334,36
461,2023-05-01,160,599,52
461,2023-06-01,151,703,33
461,2023-07-01,34,396,9
461,2023-08-01,149,513,40
461,2023-09-01,98,406,30
461,2023-10-01,147,440,44
461,2023-11-01,142,328,40
461,2023-12-01,221,575,59
461,2024-01-01,239,523,73
461,2024-02-01,161,304,50
461,2024-03-01,56,690,15
461,2024-04-01,86,590,24
461,2024-05-01,65,312,15
462,2023-01-01,179,517,53
463,2023-01-01,158,301,47
463,2023-02-01,115,677,34
463,2023-03-01,79,428,34
463,2023-04-01,95,337,33
464,2023-01-01,123,486,34
464,2023-02-01,68,572,21
464,2023-03-01,146,599,37
464,2023-04-01,43,288,5
464,2023-05-01,107,732,38
464,2023-06-01,148,591,47
464,2023-07-01,48,868,17
464,2023-08-01,138,225,41
464,2023-09-01,194,0,60
464,2023-10-01,117,634,26
464,2023-11-01,96,101,32
464,2023-12-01,50,577,10
465,2023-01-01,88,380,26
465,2023-02-01,125,379,34
465,2023-03-01,142,233,28
465,2023-04-01,96,603,40
465,2023-05-01,122,378,36
465,2023-06-01,126,494,41
465,2023-07-01,147,657,55
465,2023-08-01,206,684,64
465,2023-09-01,119,438,39
465,2023-10-01,148,510,47
465,2023-11-01,186,753,60
465,2023-12-01,169,551,54
465,2024-01-01,118,989,29
465,2024-02-01,51,175,16
465,2024-03-01,103,205,34
465,2024-04-01,58,525,21
465,2024-05-01,226,871,73
465,2024-06-01,205,579,65
465,2024-07-01,129,470,41
466,2023-01-01,44,662,11
466,2023-02-01,135,371,37
466,2023-03-01,69,460,21
466,2023-04-01,164,620,62
466,2023-05-01,273,348,72
466,2023-06-01,159,415,52
466,2023-07-01,146,689,48
466,2023-08-01,125,330,38
466,2023-09-01,128,597,45
466,2023-10-01,129,459,33
466,2023-11-01,166,333,49
466,2023-12-01,163,391,52
466,2024-01-01,50,451,19
466,2024-02-01,199,425,64
466,2024-03-01,170,504,49
466,2024-04-01,176,262,48
466,2024-05-01,113,604,33
466,2024-06-01,161,645,48
466,2024-07-01,130,698,38
466,2024-08-01,143,486,50
467,2023-01-01,186,525,71
467,2023-02-01,130,683,43
467,2023-03-01,89,320,29
467,2023-04-01,0,268,1
467,2023-05-01,184,729,60
467,2023-06-01,0,23,0
468,2023-01-01,137,887,39
468,2023-02-01,191,483,67
468,2023-03-01,130,463,51
468,2023-04-01,78,489,21
468,2023-05-01,13,750,6
469,2023-01-01,226,328,71
469,2023-02-01,162,428,42
469,2023-03-01,63,829,21
469,2023-04-01,69,588,14
470,2023-01-01,45,408,16
470,2023-02-01,34,418,11
470,2023-03-01,248,631,79
470,2023-04-01,103,687,36
470,2023-05-01,186,0,49
470,2023-06-01,14,735,1
470,2023-07-01,190,686,54
470,2023-08-01,102,392,26
470,2023-09-01,177,324,58
470,2023-10-01,27,460,7
470,2023-11-01,262,547,76
470,2023-12-01,220,589,67
470,2024-01-01,77,381,22
470,2024-02-01,112,1055,37
470,2024-03-01,205,264,58
470,2024-04-01,184,446,55
470,2024-05-01,150,606,42
470,2024-06-01,111,482,32
470,2024-07-01,243,0,65
470,2024-08-01,173,652,62
471,2023-01-01,119,509,37
471,2023-02-01,144,733,47
471,2023-03-01,145,532,39
471,2023-04-01,130,503,43
471,2023-05-01,130,649,47
471,2023-06-01,73,825,21
471,2023-07-01,25,552,5
471,2023-08-01,32,258,8
471,2023-09-01,136,577,44
471,2023-10-01,128,642,33
471,2023-11-01,112,478,34
471,2023-12-01,129,390,45
471,2024-01-01,202,398,44
471,2024-02-01,133,473,36
471,2024-03-01,76,738,32
471,2024-04-01,135,966,40
471,2024-05-01,143,638,41
471,2024-06-01,140,841,42
471,2024-07-01,193,432,60
471,2024-08-01,106,824,30
472,2023-01-01,0,625,0
472,2023-02-01,224,931,69
472,2023-03-01,105,647,41
472,2023-04-01,142,274,47
472,2023-05-01,100,724,21
472,2023-06-01,151,505,41
473,2023-01-01,172,291,52
473,2023-02-01,231,226,59
473,2023-03-01,126,356,29
473,2023-04-01,166,453,54
473,2023-05-01,148,705,40
473,2023-06-01,114,670,38
473,2023-07-01,133,423,40
473,2023-08-01,204,617,66
473,2023-09-01,193,555,55
474,2023-01-01,198,496,54
475,2023-01-01,194,535,59
475,2023-02-01,158,658,36
475,2023-03-01,79,819,27
475,2023-04-01,92,553,42
475,2023-05-01,64,685,22
475,2023-06-01,152,578,49
475,2023-07-01,216,801,65
475,2023-08-01,184,519,54
476,2023-01-01,108,294,28
476,2023-02-01,101,675,30
476,2023-03-01,24,618,8
477,2023-01-01,73,448,19
477,2023-02-01,146,767,43
477,2023-03-01,176,367,53
478,2023-01-01,116,280,32
478,2023-02-01,111,373,38
478,2023-03-01,105,405,31
478,2023-04-01,125,591,33
478,2023-05-01,143,845,47
478,2023-06-01,20,400,4
478,2023-07-01,191,91,48
478,2023-08-01,69,442,17
478,2023-09-01,36,321,13
478,2023-10-01,74,367,27
478,2023-11-01,98,532,15
478,2023-12-01,81,266,28
478,2024-01-01,115,483,24
478,2024-02-01,172,149,57
478,2024-03-01,112,322,35
478,2024-04-01,100,240,25
478,2024-05-01,139,569,43
478,2024-06-01,195,319,56
478,2024-07-01,92,559,24
478,2024-08-01,156,759,51
479,2023-01-01,142,228,38
479,2023-02-01,180,430,42
479,2023-03-01,154,564,48
479,2023-04-01,99,476,22
480,2023-01-01,119,496,33
480,2023-02-01,120,602,32
480,2023-03-01,152,712,48
480,2023-04-01,56,477,18
480,2023-05-01,108,596,33
480,2023-06-01,59,393,14
480,2023-07-01,80,429,24
481,2023-01-01,44,583,12
481,2023-02-01,117,144,40
481,2023-03-01,88,649,23
481,2023-04-01,101,513,23
481,2023-05-01,49,463,16
481,2023-06-01,61,449,20
481,2023-07-01,229,692,71
481,2023-08-01,143,245,44
481,2023-09-01,132,751,39
481,2023-10-01,166,755,53
481,2023-11-01,170,385,49
481,2023-12-01,131,447,41
481,2024-01-01,100,666,32
481,2024-02-01,109,503,25
481,2024-03-01,92,685,30
481,2024-04-01,15,394,3
481,2024-05-01,126,736,40
481,2024-06-01,47,400,14
481,2024-07-01,140,716,51
481,2024-08-01,80,39,25
482,2023-01-01,96,439,30
482,2023-02-01,104,279,26
482,2023-03-01,132,378,32
482,2023-04-01,116,330,26
482,2023-05-01,140,637,44
482,2023-06-01,0,509,0
482,2023-07-01,202,533,56
482,2023-08-01,84,388,22
482,2023-09-01,148,495,47
482,2023-10-01,172,563,44
482,2023-11-01,109,604,33
482,2023-12-01,119,824,37
482,2024-01-01,185,612,61
482,2024-02-01,74,193,21
482,2024-03-01,72,544,24
482,2024-04-01,180,143,44
482,2024-05-01,67,587,18
482,2024-06-01,168,366,55
482,2024-07-01,224,668,68
482,2024-08-01,191,340,73
483,2023-01-01,155,573,45
483,2023-02-01,136,731,46
483,2023-03-01,137,556,40
483,2023-04-01,115,724,33
483,2023-05-01,216,290,62
484,2023-01-01,180,587,51
484,2023-02-01,51,754,17
484,2023-03-01,90,664,26
484,2023-04-01,97,416,25
484,2023-05-01,198,424,58
484,2023-06-01,91,246,26
484,2023-07-01,106,382,39
484,2023-08-01,158,128,55
484,2023-09-01,151,600,46
484,2023-10-01,97,605,29
484,2023-11-01,125,545,43
484,2023-12-01,189,518,49
484,2024-01-01,213,653,58
484,2024-02-01,157,390,46
484,2024-03-01,1,525,0
485,2023-01-01,101,130,33
485,2023-02-01,199,839,55
486,2023-01-01,154,384,41
486,2023-02-01,207,703,69
486,2023-03-01,77,0,22
486,2023-04-01,106,373,31
486,2023-05-01,279,200,75
486,2023-06-01,115,910,32
486,2023-07-01,161,799,54
486,2023-08-01,138,614,41
486,2023-09-01,79,911,19
487,2023-01-01,95,495,32
488,2023-01-01,164,812,50
488,2023-02-01,0,230,0
488,2023-03-01,201,230,61
488,2023-04-01,0,67,1
488,2023-05-01,112,436,37
488,2023-06-01,44,652,10
488,2023-07-01,36,826,12
488,2023-08-01,172,350,49
488,2023-09-01,237,805,71
488,2023-10-01,191,716,69
488,2023-11-01,143,349,48
488,2023-12-01,111,512,34
488,2024-01-01,149,747,50
488,2024-02-01,33,678,11
488,2024-03-01,0,997,0
488,2024-04-01,105,289,38
488,2024-05-01,100,134,29
488,2024-06-01,112,958,38
488,2024-07-01,155,671,40
488,2024-08-01,65,517,22
489,2023-01-01,205,832,54
489,2023-02-01,139,375,53
489,2023-03-01,145,206,39
489,2023-04-01,110,557,29
489,2023-05-01,158,589,45
489,2023-06-01,0,351,1
489,2023-07-01,154,711,35
489,2023-08-01,192,397,57
489,2023-09-01,149,242,43
489,2023-10-01,128,325,24
489,2023-11-01,124,584,37
490,2023-01-01,45,861,18
490,2023-02-01,165,533,53
490,2023-03-01,167,48,48
490,2023-04-01,47,713,9
490,2023-05-01,73,494,21
490,2023-06-01,125,832,37
490,2023-07-01,210,559,71
491,2023-01-01,160,728,48
491,2023-02-01,14,673,4
491,2023-03-01,139,493,44
491,2023-04-01,46,618,15
491,2023-05-01,165,387,37
491,2023-06-01,178,530,46
491,2023-07-01,173,529,44
491,2023-08-01,0,642,1
491,2023-09-01,86,517,31
491,2023-10-01,0,586,0
491,2023-11-01,26,261,8
491,2023-12-01,0,593,0
491,2024-01-01,187,745,52
491,2024-02-01,102,473,28
491,2024-03-01,102,363,38
491,2024-04-01,32,217,7
492,2023-01-01,160,517,40
492,2023-02-01,202,499,64
492,2023-03-01,90,344,30
492,2023-04-01,125,540,41
492,2023-05-01,164,714,48
492,2023-06-01,59,124,22
492,2023-07-01,90,81,24
492,2023-08-01,112,479,34
493,2023-01-01,61,442,14
493,2023-02-01,111,680,29
493,2023-03-01,102,460,35
493,2023-04-01,158,315,41
493,2023-05-01,127,345,32
493,2023-06-01,38,533,12
493,2023-07-01,114,835,37
493,2023-08-01,179,384,51
493,2023-09-01,0,493,0
493,2023-10-01,168,970,48
493,2023-11-01,119,671,42
493,2023-12-01,128,521,38
494,2023-01-01,161,240,36
494,2023-02-01,64,776,23
494,2023-03-01,49,142,12
494,2023-04-01,58,502,17
494,2023-05-01,185,498,52
494,2023-06-01,42,470,13
494,2023-07-01,72,565,16
495,2023-01-01,161,675,56
495,2023-02-01,133,625,35
495,2023-03-01,77,197,24
495,2023-04-01,99,423,20
495,2023-05-01,65,791,18
495,2023-06-01,132,476,39
495,2023-07-01,29,195,10
495,2023-08-01,161,608,53
495,2023-09-01,0,362,0
495,2023-10-01,155,579,47
495,2023-11-01,48,40,11
495,2023-12-01,126,1014,43
495,2024-01-01,91,503,25
495,2024-02-01,114,465,37
495,2024-03-01,78,371,23
495,2024-04-01,19,774,9
495,2024-05-01,220,743,60
495,2024-06-01,42,625,11
495,2024-07-01,162,503,65
495,2024-08-01,161,435,53
496,2023-01-01,52,348,14
496,2023-02-01,141,614,50
496,2023-03-01,143,210,37
496,2023-04-01,133,475,45
496,2023-05-01,196,503,54
496,2023-06-01,154,706,39
496,2023-07-01,142,594,44
496,2023-08-01,49,494,13
496,2023-09-01,108,970,34
497,2023-01-01,47,713,13
497,2023-02-01,51,598,19
497,2023-03-01,116,870,31
497,2023-04-01,11,427,2
497,2023-05-01,105,563,32
498,2023-01-01,206,480,64
498,2023-02-01,99,443,27
498,2023-03-01,155,748,47
498,2023-04-01,186,646,53
498,2023-05-01,100,524,30
498,2023-06-01,56,1064,16
498,2023-07-01,102,494,31
499,2023-01-01,100,712,27
499,2023-02-01,88,496,37
499,2023-03-01,200,156,66
499,2023-04-01,134,356,45
499,2023-05-01,96,385,33
499,2023-06-01,89,349,26
499,2023-07-01,81,904,20
499,2023-08-01,303,612,90
500,2023-01-01,80,79,27
500,2023-02-01,169,670,45
500,2023-03-01,71,584,16
501,2023-01-01,66,669,13
501,2023-02-01,147,600,47
502,2023-01-01,209,3,67
502,2023-02-01,183,216,59
502,2023-03-01,122,454,40
502,2023-04-01,92,344,29
502,2023-05-01,92,421,25
502,2023-06-01,181,103,59
502,2023-07-01,50,714,18
502,2023-08-01,148,294,42
503,2023-01-01,121,579,38
503,2023-02-01,136,543,42
503,2023-03-01,52,348,15
503,2023-04-01,164,728,58
503,2023-05-01,88,58,30
503,2023-06-01,125,929,45
503,2023-07-01,132,477,49
503,2023-08-01,113,187,36
503,2023-09-01,75,678,28
503,2023-10-01,76,618,26
503,2023-11-01,126,559,46
503,2023-12-01,99,217,30
503,2024-01-01,176,688,49
503,2024-02-01,104,770,31
503,2024-03-01,160,551,35
503,2024-04-01,150,445,54
503,2024-05-01,64,382,24
503,2024-06-01,104,346,32
503,2024-07-01,218,438,49
503,2024-08-01,99,764,42
504,2023-01-01,103,408,21
504,2023-02-01,124,306,30
504,2023-03-01,186,541,54
504,2023-04-01,114,343,35
504,2023-05-01,59,162,20
504,2023-06-01,130,478,41
504,2023-07-01,107,560,30
504,2023-08-01,164,486,47
504,2023-09-01,109,505,28
504,2023-10-01,114,271,30
504,2023-11-01,119,549,29
504,2023-12-01,38,588,14
504,2024-01-01,70,413,28
504,2024-02-01,189,587,67
504,2024-03-01,76,757,21
504,2024-04-01,134,341,43
505,2023-01-01,198,812,46
505,2023-02-01,140,641,52
505,2023-03-01,118,404,32
505,2023-04-01,62,435,21
505,2023-05-01,61,527,23
505,2023-06-01,150,246,43
506,2023-01-01,207,598,71
506,2023-02-01,0,688,0
506,2023-03-01,137,717,37
507,2023-01-01,91,540,24
507,2023-02-01,169,282,52
507,2023-03-01,173,320,66
507,2023-04-01,126,747,38
507,2023-05-01,0,336,0
508,2023-01-01,110,920,37
509,2023-01-01,102,629,35
509,2023-02-01,87,557,31
509,2023-03-01,118,599,27
509,2023-04-01,162,497,55
509,2023-05-01,101,38,36
509,2023-06-01,145,350,39
509,2023-07-01,106,263,37
509,2023-08-01,91,711,35
510,2023-01-01,49,270,13
510,2023-02-01,75,612,22
510,2023-03-01,165,388,61
510,2023-04-01,140,604,38
510,2023-05-01,85,536,24
510,2023-06-01,178,549,60
510,2023-07-01,38,795,11
510,2023-08-01,112,549,42
510,2023-09-01,102,488,25
510,2023-10-01,145,602,49
510,2023-11-01,121,574,34
510,2023-12-01,88,827,27
510,2024-01-01,192,411,53
510,2024-02-01,55,1003,14
510,2024-03-01,97,424,30
510,2024-04-01,109,570,36
510,2024-05-01,80,144,31
510,2024-06-01,71,570,20
510,2024-07-01,86,452,26
510,2024-08-01,93,790,34
511,2023-01-01,133,444,44
511,2023-02-01,181,398,57
512,2023-01-01,148,562,45
513,2023-01-01,151,562,50
513,2023-02-01,111,478,25
513,2023-03-01,137,983,37
513,2023-04-01,236,599,70
513,2023-05-01,0,197,0
513,2023-06-01,125,532,33
513,2023-07-01,152,693,48
513,2023-08-01,132,537,28
513,2023-09-01,43,668,14
513,2023-10-01,54,296,17
513,2023-11-01,127,233,36
513,2023-12-01,139,556,41
513,2024-01-01,256,515,75
513,2024-02-01,2,387,1
513,2024-03-01,0,433,0
513,2024-04-01,124,260,37
513,2024-05-01,90,240,28
513,2024-06-01,48,199,19
513,2024-07-01,173,533,49
513,2024-08-01,159,94,50
514,2023-01-01,157,496,40
514,2023-02-01,109,673,31
514,2023-03-01,228,425,73
514,2023-04-01,81,840,27
514,2023-05-01,17,582,3
514,2023-06-01,114,860,44
514,2023-07-01,76,266,23
514,2023-08-01,182,375,61
514,2023-09-01,210,369,66
514,2023-10-01,151,304,48
514,2023-11-01,93,794,25
514,2023-12-01,149,343,35
514,2024-01-01,96,399,29
514,2024-02-01,21,476,5
514,2024-03-01,127,202,41
514,2024-04-01,90,601,23
514,2024-05-01,102,489,33
514,2024-06-01,258,274,69
514,2024-07-01,156,469,53
514,2024-08-01,71,399,24
515,2023-01-01,171,594,52
515,2023-02-01,105,589,31
515,2023-03-01,115,420,35
515,2023-04-01,198,78,66
515,2023-05-01,77,811,18
516,2023-01-01,109,642,28
516,2023-02-01,137,303,34
516,2023-03-01,63,540,16
517,2023-01-01,208,271,65
517,2023-02-01,49,1003,23
517,2023-03-01,106,807,35
517,2023-04-01,203,489,61
517,2023-05-01,207,690,63
517,2023-06-01,57,592,21
517,2023-07-01,95,738,28
517,2023-08-01,130,234,34
517,2023-09-01,157,191,50
517,2023-10-01,0,688,0
517,2023-11-01,106,651,37
517,2023-12-01,75,360,26
517,2024-01-01,103,938,34
517,2024-02-01,160,781,53
517,2024-03-01,228,342,54
517,2024-04-01,45,753,14
518,2023-01-01,161,373,40
518,2023-02-01,137,497,37
518,2023-03-01,208,584,66
518,2023-04-01,265,483,69
518,2023-05-01,103,362,32
518,2023-06-01,137,535,38
518,2023-07-01,129,432,38
518,2023-08-01,84,620,31
518,2023-09-01,43,514,15
518,2023-10-01,166,837,47
518,2023-11-01,118,774,40
518,2023-12-01,141,517,34
518,2024-01-01,77,551,20
518,2024-02-01,151,732,44
518,2024-03-01,51,165,15
518,2024-04-01,287,739,92
518,2024-05-01,102,513,39
518,2024-06-01,112,254,33
518,2024-07-01,209,776,59
518,2024-08-01,24,255,5
519,2023-01-01,211,545,64
519,2023-02-01,13,582,3
519,2023-03-01,120,534,36
519,2023-04-01,87,552,27
519,2023-05-01,43,341,8
519,2023-06-01,130,473,38
520,2023-01-01,71,684,24
520,2023-02-01,151,841,44
520,2023-03-01,16,520,4
520,2023-04-01,84,684,24
520,2023-05-01,138,325,24
520,2023-06-01,0,262,1
520,2023-07-01,113,345,36
520,2023-08-01,129,314,48
520,2023-09-01,205,398,55
520,2023-10-01,64,595,26
520,2023-11-01,76,526,17
520,2023-12-01,154,826,41
520,2024-01-01,194,478,57
520,2024-02-01,85,320,23
520,2024-03-01,81,491,29
520,2024-04-01,162,347,56
520,2024-05-01,93,349,22
520,2024-06-01,164,343,43
521,2023-01-01,115,518,33
521,2023-02-01,59,515,19
521,2023-03-01,120,497,43
522,2023-01-01,199,682,51
523,2023-01-01,68,526,26
523,2023-02-01,110,279,31
523,2023-03-01,101,713,27
523,2023-04-01,141,515,37
523,2023-05-01,159,399,46
523,2023-06-01,94,811,30
523,2023-07-01,0,632,0
523,2023-08-01,49,658,15
523,2023-09-01,243,203,82
524,2023-01-01,221,634,78
524,2023-02-01,210,790,63
524,2023-03-01,147,307,47
524,2023-04-01,53,726,12
524,2023-05-01,92,575,34
524,2023-06-01,68,592,19
524,2023-07-01,74,734,25
524,2023-08-01,102,796,29
524,2023-09-01,185,478,62
524,2023-10-01,45,322,15
524,2023-11-01,125,450,37
524,2023-12-01,88,160,30
525,2023-01-01,113,770,44
526,2023-01-01,142,354,33
527,2023-01-01,93,355,30
527,2023-02-01,105,474,31
527,2023-03-01,151,705,45
527,2023-04-01,41,581,12
527,2023-05-01,152,742,31
527,2023-06-01,232,520,64
527,2023-07-01,152,266,40
527,2023-08-01,143,821,47
527,2023-09-01,0,381,0
527,2023-10-01,188,483,62
527,2023-11-01,100,490,29
527,2023-12-01,107,719,31
527,2024-01-01,224,639,58
527,2024-02-01,65,580,23
527,2024-03-01,128,634,37
527,2024-04-01,71,290,21
527,2024-05-01,87,431,33
527,2024-06-01,194,566,58
527,2024-07-01,71,817,19
527,2024-08-01,122,217,43
528,2023-01-01,79,332,17
529,2023-01-01,160,330,44
529,2023-02-01,140,684,42
529,2023-03-01,37,217,8
529,2023-04-01,96,566,20
530,2023-01-01,109,470,20
530,2023-02-01,47,392,15
530,2023-03-01,95,608,28
530,2023-04-01,86,566,36
530,2023-05-01,84,239,19
530,2023-06-01,109,980,33
530,2023-07-01,131,487,41
531,2023-01-01,62,477,15
531,2023-02-01,67,455,20
531,2023-03-01,135,760,44
531,2023-04-01,241,494,60
531,2023-05-01,63,537,22
531,2023-06-01,100,570,37
532,2023-01-01,207,711,67
532,2023-02-01,210,145,70
533,2023-01-01,141,130,52
533,2023-02-01,222,428,63
533,2023-03-01,63,760,20
534,2023-01-01,97,333,27
534,2023-02-01,180,468,53
534,2023-03-01,102,401,30
534,2023-04-01,149,327,52
534,2023-05-01,162,635,53
534,2023-06-01,185,420,51
534,2023-07-01,144,309,48
534,2023-08-01,33,0,12
534,2023-09-01,190,714,55
534,2023-10-01,109,137,35
534,2023-11-01,152,596,50
534,2023-12-01,158,76,55
534,2024-01-01,149,427,48
534,2024-02-01,133,586,41
534,2024-03-01,169,815,53
534,2024-04-01,156,263,41
534,2024-05-01,173,651,43
534,2024-06-01,78,474,25
534,2024-07-01,70,562,27
534,2024-08-01,159,685,32
535,2023-01-01,193,256,58
535,2023-02-01,154,431,51
535,2023-03-01,40,64,12
535,2023-04-01,121,573,32
535,2023-05-01,142,809,42
535,2023-06-01,125,389,36
536,2023-01-01,30,358,7
536,2023-02-01,79,736,29
536,2023-03-01,129,409,33
536,2023-04-01,83,835,26
536,2023-05-01,193,1010,60
536,2023-06-01,106,622,23
536,2023-07-01,124,183,38
536,2023-08-01,155,276,52
536,2023-09-01,130,275,42
536,2023-10-01,27,475,8
536,2023-11-01,162,277,47
536,2023-12-01,180,631,51
536,2024-01-01,125,705,27
536,2024-02-01,61,511,21
536,2024-03-01,108,193,34
536,2024-04-01,39,483,12
536,2024-05-01,157,489,46
536,2024-06-01,93,309,27
536,2024-07-01,42,273,13
536,2024-08-01,134,672,33
537,2023-01-01,190,372,54
537,2023-02-01,157,670,52
537,2023-03-01,194,515,66
537,2023-04-01,123,567,36
537,2023-05-01,75,686,23
537,2023-06-01,116,564,51
537,2023-07-01,140,415,46
537,2023-08-01,146,445,46
537,2023-09-01,103,697,21
